"","X","Y"
"13155","ENSG00000188612","SUMO2"
"13156","ENSG00000125450","NUP85"
"13157","ENSG00000125447","GGA3"
"13158","ENSG00000125445","MRPS7"
"13159","ENSG00000125457","MIF4GD"
"13160","ENSG00000263843",""
"13161","ENSG00000125454","SLC25A19"
"13162","ENSG00000177885","GRB2"
"13163","ENSG00000177728","TMEM94"
"13164","ENSG00000177303","CASKIN2"
"13165","ENSG00000182173","TSEN54"
"13166","ENSG00000073350","LLGL2"
"13167","ENSG00000266714","MYO15B"
"13168","ENSG00000108469","RECQL5"
"13169","ENSG00000161526","SAP30BP"
"13170","ENSG00000132470","ITGB4"
"13171","ENSG00000108479","GALK1"
"13172","ENSG00000132475","H3F3B"
"13173","ENSG00000132478","UNK"
"13174","ENSG00000092929","UNC13D"
"13175","ENSG00000132471","WBP2"
"13176","ENSG00000132481","TRIM47"
"13177","ENSG00000141569","TRIM65"
"13178","ENSG00000267342",""
"13179","ENSG00000204316","MRPL38"
"13180","ENSG00000188878","FBF1"
"13181","ENSG00000161533","ACOX1"
"13182","ENSG00000261408","TEN1-CDK3"
"13183","ENSG00000250506","CDK3"
"13184","ENSG00000167880","EVPL"
"13185","ENSG00000167881","SRP68"
"13186","ENSG00000182473","EXOC7"
"13187","ENSG00000279382",""
"13188","ENSG00000185262","UBALD2"
"13189","ENSG00000129646","QRICH2"
"13190","ENSG00000161542","PRPSAP1"
"13191","ENSG00000176170","SPHK1"
"13192","ENSG00000175931","UBE2O"
"13193","ENSG00000129667","RHBDF2"
"13194","ENSG00000161544","CYGB"
"13195","ENSG00000214140","PRCD"
"13196","ENSG00000163597","SNHG16"
"13197","ENSG00000070731","ST6GALNAC2"
"13198","ENSG00000182534","MXRA7"
"13199","ENSG00000070495","JMJD6"
"13200","ENSG00000181038","METTL23"
"13201","ENSG00000161547","SRSF2"
"13202","ENSG00000092931","MFSD11"
"13203","ENSG00000167889","MGAT5B"
"13204","ENSG00000234912","SNHG20"
"13205","ENSG00000129657","SEC14L1"
"13206","ENSG00000184640","SEPTIN9"
"13207","ENSG00000078687","TNRC6C"
"13208","ENSG00000204282","TNRC6C-AS1"
"13209","ENSG00000141524","TMC6"
"13210","ENSG00000167895","TMC8"
"13211","ENSG00000108639","SYNGR2"
"13212","ENSG00000167900","TK1"
"13213","ENSG00000183077","AFMID"
"13214","ENSG00000089685","BIRC5"
"13215","ENSG00000184557","SOCS3"
"13216","ENSG00000087157","PGS1"
"13217","ENSG00000187775","DNAH17"
"13218","ENSG00000108669","CYTH1"
"13219","ENSG00000055483","USP36"
"13220","ENSG00000035862","TIMP2"
"13221","ENSG00000108679","LGALS3BP"
"13222","ENSG00000171302","CANT1"
"13223","ENSG00000173918","C1QTNF1"
"13224","ENSG00000167280","ENGASE"
"13225","ENSG00000173894","CBX2"
"13226","ENSG00000141570","CBX8"
"13227","ENSG00000141582","CBX4"
"13228","ENSG00000167291","TBC1D16"
"13229","ENSG00000141519","CCDC40"
"13230","ENSG00000171298","GAA"
"13231","ENSG00000141543","EIF4A3"
"13232","ENSG00000279259",""
"13233","ENSG00000141527","CARD14"
"13234","ENSG00000262580",""
"13235","ENSG00000181523","SGSH"
"13236","ENSG00000181045","SLC26A11"
"13237","ENSG00000173821","RNF213"
"13238","ENSG00000263069","RNF213-AS1"
"13239","ENSG00000173818","ENDOV"
"13240","ENSG00000141564","RPTOR"
"13241","ENSG00000176108","CHMP6"
"13242","ENSG00000280351",""
"13243","ENSG00000226137","BAIAP2-DT"
"13244","ENSG00000175866","BAIAP2"
"13245","ENSG00000141577","CEP131"
"13246","ENSG00000167302","TEPSIN"
"13247","ENSG00000260005",""
"13248","ENSG00000224877","NDUFAF8"
"13249","ENSG00000157637","SLC38A10"
"13250","ENSG00000185168","LINC00482"
"13251",NA,NA
"13252","ENSG00000262877",""
"13253","ENSG00000266074","BAHCC1"
"13254","ENSG00000279692",""
"13255","ENSG00000184009","ACTG1"
"13256","ENSG00000186765","FSCN2"
"13257","ENSG00000185504","FAAP100"
"13258","ENSG00000182446","NPLOC4"
"13259","ENSG00000182612","TSPAN10"
"13260","ENSG00000204237","OXLD1"
"13261","ENSG00000185298","CCDC137"
"13262","ENSG00000214087","ARL16"
"13263","ENSG00000185359","HGS"
"13264","ENSG00000262049",""
"13265","ENSG00000262814","MRPL12"
"13266","ENSG00000183048","SLC25A10"
"13267","ENSG00000225663","MCRIP1"
"13268","ENSG00000185624","P4HB"
"13269","ENSG00000141522","ARHGDIA"
"13270","ENSG00000263731",""
"13271","ENSG00000183684","ALYREF"
"13272","ENSG00000141552","ANAPC11"
"13273","ENSG00000185813","PCYT2"
"13274","ENSG00000187531","SIRT7"
"13275","ENSG00000197063","MAFG"
"13276","ENSG00000265688","MAFG-DT"
"13277","ENSG00000183010","PYCR1"
"13278","ENSG00000169696","ASPSCR1"
"13279","ENSG00000169689","CENPX"
"13280","ENSG00000169683","LRRC45"
"13281","ENSG00000169750","RAC3"
"13282","ENSG00000169738","DCXR"
"13283","ENSG00000169733","RFNG"
"13284","ENSG00000169727","GPS1"
"13285","ENSG00000169718","DUS1L"
"13286","ENSG00000169710","FASN"
"13287","ENSG00000176155","CCDC57"
"13288","ENSG00000265678",""
"13289","ENSG00000141526","SLC16A3"
"13290","ENSG00000141551","CSNK1D"
"13291","ENSG00000275888",""
"13292","ENSG00000280407",""
"13293","ENSG00000260563",""
"13294","ENSG00000141574","SECTM1"
"13295","ENSG00000181396","OGFOD3"
"13296","ENSG00000169660","HEXD"
"13297","ENSG00000178927","CYBC1"
"13298","ENSG00000141562","NARF"
"13299","ENSG00000279744",""
"13300","ENSG00000266236","NARF-IT1"
"13301","ENSG00000141568","FOXK2"
"13302","ENSG00000262147",""
"13303","ENSG00000141580","WDR45B"
"13304","ENSG00000141542","RAB40B"
"13305","ENSG00000141560","FN3KRP"
"13306","ENSG00000167363","FN3K"
"13307","ENSG00000141556","TBCD"
"13308","ENSG00000262663",""
"13309","ENSG00000175711","B3GNTL1"
"13310","ENSG00000101557","USP14"
"13311","ENSG00000079134","THOC1"
"13312","ENSG00000158270","COLEC12"
"13313","ENSG00000176912","TYMSOS"
"13314","ENSG00000266456",""
"13315","ENSG00000176890","TYMS"
"13316","ENSG00000132199","ENOSF1"
"13317","ENSG00000176105","YES1"
"13318","ENSG00000101574","METTL4"
"13319","ENSG00000080986","NDC80"
"13320","ENSG00000101596","SMCHD1"
"13321","ENSG00000132205","EMILIN2"
"13322","ENSG00000101577","LPIN2"
"13323","ENSG00000101608","MYL12A"
"13324","ENSG00000118680","MYL12B"
"13325","ENSG00000177426","TGIF1"
"13326","ENSG00000266835","GAPLINC"
"13327","ENSG00000177337","DLGAP1-AS1"
"13328","ENSG00000262001","DLGAP1-AS2"
"13329","ENSG00000264575","LINC00526"
"13330","ENSG00000263753","LINC00667"
"13331","ENSG00000198081","ZBTB14"
"13332","ENSG00000235552","RPL6P27"
"13333","ENSG00000088756","ARHGAP28"
"13334","ENSG00000101680","LAMA1"
"13335","ENSG00000173482","PTPRM"
"13336","ENSG00000265413",""
"13337","ENSG00000206418","RAB12"
"13338","ENSG00000168502","MTCL1"
"13339","ENSG00000178127","NDUFV2"
"13340","ENSG00000263847",""
"13341","ENSG00000266053","NDUFV2-AS1"
"13342","ENSG00000101745","ANKRD12"
"13343","ENSG00000273284",""
"13344","ENSG00000264964",""
"13345","ENSG00000128791","TWSG1"
"13346","ENSG00000017797","RALBP1"
"13347","ENSG00000251994","RNU2-27P"
"13348",NA,NA
"13349","ENSG00000154845","PPP4R1"
"13350","ENSG00000168461","RAB31"
"13351","ENSG00000101558","VAPA"
"13352","ENSG00000134265","NAPG"
"13353","ENSG00000255112","CHMP1B"
"13354","ENSG00000154889","MPPE1"
"13355","ENSG00000141401","IMPA2"
"13356","ENSG00000176014","TUBB6"
"13357","ENSG00000141385","AFG3L2"
"13358","ENSG00000141391","PRELID3A"
"13359","ENSG00000267199",""
"13360","ENSG00000134278","SPIRE1"
"13361","ENSG00000128789","PSMG2"
"13362","ENSG00000101624","CEP76"
"13363","ENSG00000267249",""
"13364","ENSG00000175354","PTPN2"
"13365","ENSG00000085415","SEH1L"
"13366","ENSG00000101639","CEP192"
"13367","ENSG00000177150","FAM210A"
"13368","ENSG00000101654","RNMT"
"13369","ENSG00000175322","ZNF519"
"13370","ENSG00000186481","ANKRD20A5P"
"13371","ENSG00000265787","CYP4F35P"
"13372","ENSG00000266554","LINC01443"
"13373","ENSG00000264301","LINC01444"
"13374","ENSG00000067900","ROCK1"
"13375","ENSG00000141449","GREB1L"
"13376","ENSG00000141446","ESCO1"
"13377","ENSG00000167088","SNRPD1"
"13378","ENSG00000158201","ABHD3"
"13379","ENSG00000101752","MIB1"
"13380","ENSG00000266010","GATA6-AS1"
"13381","ENSG00000141448","GATA6"
"13382","ENSG00000101773","RBBP8"
"13383","ENSG00000134508","CABLES1"
"13384","ENSG00000134490","TMEM241"
"13385","ENSG00000101782","RIOK3"
"13386","ENSG00000141452","RMC1"
"13387","ENSG00000141458","NPC1"
"13388","ENSG00000154065","ANKRD29"
"13389","ENSG00000053747","LAMA3"
"13390","ENSG00000168234","TTC39C"
"13391","ENSG00000279332",""
"13392","ENSG00000154040","CABYR"
"13393","ENSG00000141447","OSBPL1A"
"13394","ENSG00000154059","IMPACT"
"13395","ENSG00000198795","ZNF521"
"13396","ENSG00000141380","SS18"
"13397","ENSG00000188985","DHFRP1"
"13398","ENSG00000141384","TAF4B"
"13399","ENSG00000134504","KCTD1"
"13400","ENSG00000277534",""
"13401","ENSG00000170558","CDH2"
"13402","ENSG00000266296","ARIH2P1"
"13403","ENSG00000134755","DSC2"
"13404","ENSG00000046604","DSG2"
"13405","ENSG00000118276","B4GALT6"
"13406","ENSG00000259985",""
"13407","ENSG00000153339","TRAPPC8"
"13408","ENSG00000263823",""
"13409","ENSG00000101695","RNF125"
"13410","ENSG00000134758","RNF138"
"13411","ENSG00000141441","GAREM1"
"13412","ENSG00000134769","DTNA"
"13413","ENSG00000166974","MAPRE2"
"13414","ENSG00000186812","ZNF397"
"13415","ENSG00000186814","ZSCAN30"
"13416","ENSG00000279989",""
"13417","ENSG00000268573",""
"13418","ENSG00000257267","ZNF271P"
"13419","ENSG00000172466","ZNF24"
"13420","ENSG00000186496","ZNF396"
"13421","ENSG00000153391","INO80C"
"13422","ENSG00000141429","GALNT1"
"13423","ENSG00000141428","C18orf21"
"13424","ENSG00000141425","RPRD1A"
"13425","ENSG00000141424","SLC39A6"
"13426","ENSG00000134759","ELP2"
"13427","ENSG00000075643","MOCOS"
"13428","ENSG00000274849",""
"13429","ENSG00000134775","FHOD3"
"13430","ENSG00000134779","TPGS2"
"13431","ENSG00000150477","KIAA1328"
"13432","ENSG00000101489","CELF4"
"13433","ENSG00000267374","MIR924HG"
"13434","ENSG00000078142","PIK3C3"
"13435","ENSG00000141469","SLC14A1"
"13436","ENSG00000197046","SIGLEC15"
"13437","ENSG00000152223","EPG5"
"13438","ENSG00000152229","PSTPIP2"
"13439","ENSG00000152234","ATP5F1A"
"13440","ENSG00000152240","HAUS1"
"13441","ENSG00000152242","C18orf25"
"13442","ENSG00000141622","RNF165"
"13443","ENSG00000101638","ST8SIA5"
"13444","ENSG00000078043","PIAS2"
"13445","ENSG00000167216","KATNAL2"
"13446","ENSG00000167220","HDHD2"
"13447","ENSG00000134049","IER3IP1"
"13448","ENSG00000175387","SMAD2"
"13449","ENSG00000184828","ZBTB7C"
"13450","ENSG00000134030","CTIF"
"13451","ENSG00000101665","SMAD7"
"13452","ENSG00000141627","DYM"
"13453","ENSG00000177576","C18orf32"
"13454","ENSG00000265681","RPL17"
"13455","ENSG00000101670","LIPG"
"13456","ENSG00000167315","ACAA2"
"13457","ENSG00000167306","MYO5B"
"13458","ENSG00000172361","CFAP53"
"13459","ENSG00000141644","MBD1"
"13460","ENSG00000154832","CXXC1"
"13461","ENSG00000154839","SKA1"
"13462","ENSG00000082212","ME2"
"13463","ENSG00000141642","ELAC1"
"13464","ENSG00000141646","SMAD4"
"13465","ENSG00000176624","MEX3C"
"13466","ENSG00000134046","MBD2"
"13467","ENSG00000101751","POLI"
"13468","ENSG00000166845","C18orf54"
"13469","ENSG00000264350","SNRPGP2"
"13470","ENSG00000041353","RAB27B"
"13471","ENSG00000166510","CCDC68"
"13472","ENSG00000267013","LINC01929"
"13473","ENSG00000091164","TXNL1"
"13474","ENSG00000091157","WDR7"
"13475","ENSG00000119547","ONECUT2"
"13476","ENSG00000066926","FECH"
"13477","ENSG00000134440","NARS"
"13478","ENSG00000267040",""
"13479","ENSG00000081923","ATP8B1"
"13480","ENSG00000049759","NEDD4L"
"13481","ENSG00000198796","ALPK2"
"13482","ENSG00000267226",""
"13483","ENSG00000172175","MALT1"
"13484","ENSG00000074657","ZNF532"
"13485","ENSG00000166562","SEC11C"
"13486","ENSG00000074695","LMAN1"
"13487","ENSG00000183287","CCBE1"
"13488","ENSG00000267774",""
"13489","ENSG00000141682","PMAIP1"
"13490","ENSG00000267279",""
"13491","ENSG00000176641","RNF152"
"13492","ENSG00000197563","PIGN"
"13493","ENSG00000134444","RELCH"
"13494","ENSG00000141655","TNFRSF11A"
"13495","ENSG00000141664","ZCCHC2"
"13496","ENSG00000081913","PHLPP1"
"13497","ENSG00000171791","BCL2"
"13498","ENSG00000119537","KDSR"
"13499","ENSG00000119541","VPS4B"
"13500","ENSG00000206075","SERPINB5"
"13501","ENSG00000166396","SERPINB7"
"13502","ENSG00000197632","SERPINB2"
"13503","ENSG00000221887","HMSD"
"13504","ENSG00000166401","SERPINB8"
"13505","ENSG00000260747",""
"13506","ENSG00000166479","TMX3"
"13507","ENSG00000150637","CD226"
"13508","ENSG00000176225","RTTN"
"13509","ENSG00000170677","SOCS6"
"13510","ENSG00000266258","LINC01909"
"13511","ENSG00000266278","LINC01910"
"13512","ENSG00000075336","TIMM21"
"13513","ENSG00000166347","CYB5A"
"13514","ENSG00000235297","FAUP1"
"13515","ENSG00000133313","CNDP2"
"13516","ENSG00000264247","LINC00909"
"13517","ENSG00000215421","ZNF407"
"13518","ENSG00000180011","ZADH2"
"13519","ENSG00000179981","TSHZ1"
"13520","ENSG00000101493","ZNF516"
"13521","ENSG00000275763","C18orf65"
"13522","ENSG00000264278","ZNF236-DT"
"13523","ENSG00000278107",""
"13524","ENSG00000130856","ZNF236"
"13525","ENSG00000197971","MBP"
"13526","ENSG00000279433",""
"13527","ENSG00000278330",""
"13528","ENSG00000166377","ATP9B"
"13529","ENSG00000267655",""
"13530","ENSG00000267015",""
"13531","ENSG00000131196","NFATC1"
"13532","ENSG00000060069","CTDP1"
"13533","ENSG00000122490","SLC66A2"
"13534","ENSG00000226742","HSBP1L1"
"13535","ENSG00000141759","TXNL4A"
"13536","ENSG00000101546","RBFA"
"13537","ENSG00000261126","RBFADN"
"13538","ENSG00000101544","ADNP2"
"13539","ENSG00000267270","PARD6G-AS1"
"13540","ENSG00000178184","PARD6G"
"13541","ENSG00000278000",""
"13542","ENSG00000196476","C20orf96"
"13543","ENSG00000247315","ZCCHC3"
"13544","ENSG00000225377","NRSN2-AS1"
"13545","ENSG00000177732","SOX12"
"13546","ENSG00000125841","NRSN2"
"13547","ENSG00000101255","TRIB3"
"13548","ENSG00000125826","RBCK1"
"13549","ENSG00000125875","TBC1D20"
"13550","ENSG00000101266","CSNK2A1"
"13551","ENSG00000125898","FAM110A"
"13552","ENSG00000125818","PSMF1"
"13553","ENSG00000215388","ACTG1P3"
"13554","ENSG00000244588","RAD21L1"
"13555","ENSG00000101298","SNPH"
"13556","ENSG00000125775","SDCBP2"
"13557","ENSG00000234684","SDCBP2-AS1"
"13558","ENSG00000088832","FKBP1A"
"13559","ENSG00000088833","NSFL1C"
"13560","ENSG00000101307","SIRPB1"
"13561","ENSG00000198053","SIRPA"
"13562","ENSG00000125834","STK35"
"13563","ENSG00000125835","SNRPB"
"13564","ENSG00000088876","ZNF343"
"13565","ENSG00000101361","NOP56"
"13566","ENSG00000101365","IDH3B"
"13567","ENSG00000088881","EBF4"
"13568","ENSG00000132635","PCED1A"
"13569","ENSG00000215305","VPS16"
"13570","ENSG00000132670","PTPRA"
"13571","ENSG00000125787","GNRH2"
"13572","ENSG00000125901","MRPS26"
"13573","ENSG00000185019","UBOX5"
"13574","ENSG00000215251","FASTKD5"
"13575","ENSG00000088899","LZTS3"
"13576","ENSG00000198171","DDRGK1"
"13577","ENSG00000125877","ITPA"
"13578","ENSG00000088836","SLC4A11"
"13579","ENSG00000088854","C20orf194"
"13580","ENSG00000088812","ATRN"
"13581","ENSG00000132622","HSPA12B"
"13582","ENSG00000101220","C20orf27"
"13583","ENSG00000125817","CENPB"
"13584","ENSG00000101224","CDC25B"
"13585","ENSG00000125843","AP5S1"
"13586","ENSG00000088888","MAVS"
"13587","ENSG00000229539",""
"13588","ENSG00000125779","PANK2"
"13589","ENSG00000275582",""
"13590","ENSG00000101236","RNF24"
"13591","ENSG00000226608","FTLP3"
"13592","ENSG00000088826","SMOX"
"13593","ENSG00000171867","PRNP"
"13594","ENSG00000101265","RASSF2"
"13595","ENSG00000089057","SLC23A2"
"13596","ENSG00000089063","TMEM230"
"13597","ENSG00000132646","PCNA"
"13598","ENSG00000101290","CDS2"
"13599","ENSG00000205181","LINC00654"
"13600","ENSG00000125772","GPCPD1"
"13601","ENSG00000171984","SHLD1"
"13602","ENSG00000089195","TRMT6"
"13603","ENSG00000125885","MCM8"
"13604","ENSG00000275632",""
"13605","ENSG00000088766","CRLS1"
"13606","ENSG00000125872","LRRN4"
"13607","ENSG00000101311","FERMT1"
"13608","ENSG00000125845","BMP2"
"13609","ENSG00000125827","TMX4"
"13610","ENSG00000132623","ANKEF1"
"13611","ENSG00000132639","SNAP25"
"13612","ENSG00000125863","MKKS"
"13613","ENSG00000149346","SLX4IP"
"13614","ENSG00000101384","JAG1"
"13615","ENSG00000132640","BTBD3"
"13616","ENSG00000236526",""
"13617","ENSG00000172296","SPTLC3"
"13618","ENSG00000101230","ISM1"
"13619","ENSG00000089123","TASP1"
"13620","ENSG00000236811","GAPDHP2"
"13621","ENSG00000089048","ESF1"
"13622","ENSG00000101247","NDUFAF5"
"13623","ENSG00000172264","MACROD2"
"13624","ENSG00000089177","KIF16B"
"13625","ENSG00000125870","SNRPB2"
"13626","ENSG00000125864","BFSP1"
"13627","ENSG00000125868","DSTN"
"13628","ENSG00000125844","RRBP1"
"13629","ENSG00000089006","SNX5"
"13630","ENSG00000212232","SNORD17"
"13631","ENSG00000125871","MGME1"
"13632","ENSG00000232838","PET117"
"13633","ENSG00000149474","KAT14"
"13634","ENSG00000125846","ZNF133"
"13635","ENSG00000089091","DZANK1"
"13636","ENSG00000132664","POLR3F"
"13637","ENSG00000089050","RBBP9"
"13638","ENSG00000214612","RPS19P1"
"13639","ENSG00000101310","SEC23B"
"13640","ENSG00000232388","SMIM26"
"13641","ENSG00000125821","DTD1"
"13642","ENSG00000273148","LINC00653"
"13643",NA,NA
"13644","ENSG00000132669","RIN2"
"13645","ENSG00000173418","NAA20"
"13646","ENSG00000101343","CRNKL1"
"13647","ENSG00000188559","RALGAPA2"
"13648","ENSG00000235065","RPL24P2"
"13649","ENSG00000088970","KIZ"
"13650","ENSG00000214535","RPS15AP1"
"13651","ENSG00000275457",""
"13652","ENSG00000088930","XRN2"
"13653","ENSG00000259974","LINC00261"
"13654","ENSG00000125798","FOXA2"
"13655","ENSG00000178726","THBD"
"13656","ENSG00000279164",""
"13657","ENSG00000132661","NXT1"
"13658","ENSG00000125812","GZF1"
"13659","ENSG00000125814","NAPB"
"13660","ENSG00000101439","CST3"
"13661","ENSG00000270001",""
"13662","ENSG00000101441","CST4"
"13663","ENSG00000170373","CST1"
"13664","ENSG00000170369","CST2"
"13665","ENSG00000077984","CST7"
"13666","ENSG00000101474","APMAP"
"13667","ENSG00000154930","ACSS1"
"13668","ENSG00000100987","VSX1"
"13669","ENSG00000197586","ENTPD6"
"13670","ENSG00000277938",""
"13671","ENSG00000274414",""
"13672","ENSG00000100994","PYGB"
"13673","ENSG00000276952",""
"13674","ENSG00000100997","ABHD12"
"13675","ENSG00000101003","GINS1"
"13676","ENSG00000101004","NINL"
"13677","ENSG00000170191","NANP"
"13678","ENSG00000213742","ZNF337-AS1"
"13679","ENSG00000130684","ZNF337"
"13680","ENSG00000278383",""
"13681","ENSG00000282870","FRG1DP"
"13682","ENSG00000149531","FRG1BP"
"13683","ENSG00000101294","HM13"
"13684","ENSG00000101898","MCTS2P"
"13685","ENSG00000235313","HM13-IT1"
"13686","ENSG00000125968","ID1"
"13687","ENSG00000171552","BCL2L1"
"13688","ENSG00000281376","ABALON"
"13689","ENSG00000088325","TPX2"
"13690","ENSG00000101306","MYLK2"
"13691","ENSG00000088356","PDRG1"
"13692","ENSG00000101337","TM9SF4"
"13693","ENSG00000126003","PLAGL2"
"13694","ENSG00000101346","POFUT1"
"13695","ENSG00000101350","KIF3B"
"13696","ENSG00000171456","ASXL1"
"13697","ENSG00000197183","NOL4L"
"13698","ENSG00000149600","COMMD7"
"13699","ENSG00000088305","DNMT3B"
"13700","ENSG00000101367","MAPRE1"
"13701","ENSG00000260257",""
"13702","ENSG00000101391","CDK5RAP1"
"13703","ENSG00000101400","SNTA1"
"13704","ENSG00000078699","CBFA2T2"
"13705","ENSG00000275223",""
"13706","ENSG00000125967","NECAB3"
"13707","ENSG00000149609","C20orf144"
"13708","ENSG00000101412","E2F1"
"13709","ENSG00000101417","PXMP4"
"13710","ENSG00000131061","ZNF341"
"13711","ENSG00000101421","CHMP4B"
"13712",NA,NA
"13713",NA,NA
"13714","ENSG00000125970","RALY"
"13715","ENSG00000125977","EIF2S2"
"13716","ENSG00000214185","XPOTP1"
"13717","ENSG00000236456",""
"13718","ENSG00000101444","AHCY"
"13719","ENSG00000078747","ITCH"
"13720","ENSG00000125971","DYNLRB1"
"13721","ENSG00000101460","MAP1LC3A"
"13722","ENSG00000101464","PIGU"
"13723","ENSG00000198646","NCOA6"
"13724","ENSG00000078804","TP53INP2"
"13725","ENSG00000131067","GGT7"
"13726","ENSG00000131069","ACSS2"
"13727","ENSG00000100983","GSS"
"13728","ENSG00000078814","MYH7B"
"13729","ENSG00000100991","TRPC4AP"
"13730","ENSG00000088298","EDEM2"
"13731","ENSG00000101000","PROCR"
"13732","ENSG00000126005","MMP24OS"
"13733","ENSG00000125966","MMP24"
"13734","ENSG00000279253",""
"13735","ENSG00000242372","EIF6"
"13736","ENSG00000101019","UQCC1"
"13737","ENSG00000125965","GDF5"
"13738","ENSG00000126001","CEP250"
"13739","ENSG00000125991","ERGIC3"
"13740","ENSG00000088340","FER1L4"
"13741","ENSG00000061656","SPAG4"
"13742","ENSG00000214078","CPNE1"
"13743","ENSG00000244462","RBM12"
"13744","ENSG00000244005","NFS1"
"13745","ENSG00000125995","ROMO1"
"13746","ENSG00000131051","RBM39"
"13747","ENSG00000025293","PHF20"
"13748","ENSG00000171222","SCAND1"
"13749","ENSG00000260032","NORAD"
"13750","ENSG00000088367","EPB41L1"
"13751","ENSG00000131043","AAR2"
"13752","ENSG00000080845","DLGAP4"
"13753","ENSG00000232907","DLGAP4-AS1"
"13754","ENSG00000101335","MYL9"
"13755","ENSG00000118707","TGIF2"
"13756","ENSG00000101084","RAB5IF"
"13757","ENSG00000101079","NDRG3"
"13758","ENSG00000149636","DSN1"
"13759","ENSG00000149639","SOGA1"
"13760","ENSG00000101342","TLDC2"
